udi,product_id,type,air_temperature,process_temperature,rpm,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,power_consumption,temp_diff,type_encoded
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,7650.49020582596,11.199999999999989,1
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,6264.587078670335,11.200000000000045,1
8771,L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,5770.477386113732,11.200000000000045,0
8772,L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,6273.132210688099,11.100000000000023,0
8773,L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0,4905.795896115189,11.100000000000023,0
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,6240.878526111244,11.100000000000023,0
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,7593.438883236769,11.099999999999966,1
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,6224.87734752896,11.100000000000023,2
8777,L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,7447.166329285628,11.100000000000023,0
8778,H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0,6017.490344489985,11.100000000000023,2
8779,L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,6851.813577479339,11.199999999999989,0
8780,M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,7275.247907305684,11.100000000000023,1
8781,M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,7239.9782937813825,11.100000000000023,1
8782,L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,6874.8100357036155,11.099999999999966,0
8783,L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,6815.496766403841,11.199999999999989,0
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,6014.3906397384435,11.0,1
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,6515.883075030982,11.100000000000023,0
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,4807.4116861802695,11.100000000000023,0
8787,L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,6933.9348094441775,11.0,0
8788,M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,5355.357804843889,11.0,1
8789,L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,7626.823541168918,11.100000000000023,0
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,6762.477154386757,11.100000000000023,0
8791,L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0,6482.048122151819,11.100000000000023,0
8792,M23651,M,297.4,308.5,1412,45.5,49,0,0,0,0,0,0,6727.825387417662,11.100000000000023,1
8793,L55972,L,297.4,308.5,1418,51.2,52,0,0,0,0,0,0,7602.821773295492,11.100000000000023,0
8794,L55973,L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,4833.214633841753,11.100000000000023,0
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,5706.263232274357,11.100000000000023,1
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,6019.773235151593,11.099999999999966,0
8797,L55976,L,297.2,308.3,1796,23.8,61,0,0,0,0,0,0,4476.224988638834,11.100000000000023,0
8798,L55977,L,297.2,308.3,1569,31.2,63,0,0,0,0,0,0,5126.3252284216815,11.100000000000023,0
8799,L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,7184.016056645435,11.099999999999966,0
8800,L55979,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,6366.290904842547,11.099999999999966,0
8801,L55980,L,297.4,308.5,1475,47.2,69,0,0,0,0,0,0,7290.589351430714,11.100000000000023,0
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,5671.9570404971555,11.200000000000045,0
8803,L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,6878.45428318178,11.200000000000045,0
8804,L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0,7562.818826839781,11.100000000000023,0
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,7977.393865383002,11.100000000000023,1
8806,M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,6553.299443535236,11.200000000000045,1
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,6077.473820222526,11.100000000000023,0
8808,M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,5509.431980551443,11.200000000000045,1
8809,L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,7283.531239935649,11.200000000000045,0
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,6815.151191211946,11.199999999999989,0
8811,M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0,5581.5629478778665,11.199999999999989,1
8812,L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0,5900.874425188731,11.300000000000011,0
8813,M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,0,6046.330165049939,11.199999999999989,1
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,5230.071089818727,11.299999999999955,0
8815,L55994,L,297.2,308.4,1462,51.2,102,0,0,0,0,0,0,7838.73443762906,11.199999999999989,0
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,8265.006672819149,11.199999999999989,2
8817,M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0,6834.534817884593,11.300000000000011,1
8818,H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0,7709.049492888874,11.300000000000011,2
8819,M23678,M,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,7444.317951946374,11.300000000000011,1
8820,H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0,6907.953838198988,11.300000000000011,2
8821,L56000,L,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,6496.813607623693,11.399999999999977,0
8822,H38235,H,297.4,308.7,1623,33.8,127,0,0,0,0,0,0,5744.653494501223,11.300000000000011,2
8823,L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,7609.084014651647,11.400000000000034,0
8824,M23683,M,297.3,308.8,1447,57.4,134,0,0,0,0,0,0,8697.792476777677,11.5,1
8825,M23684,M,297.3,308.9,1799,24.5,137,0,0,0,0,0,0,4615.575566776563,11.599999999999966,1
8826,M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,6694.985272212137,11.5,1
8827,M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,7448.873261294079,11.600000000000023,1
8828,L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,7644.9295868291065,11.5,0
8829,L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0,5949.610999221421,11.399999999999977,0
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,6784.049423941407,11.5,1
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,6409.267892343657,11.399999999999977,2
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,4844.000768619078,11.300000000000011,2
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,5895.627965457238,11.400000000000034,0
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,6612.811680369739,11.400000000000034,0
8835,L56014,L,297.4,308.8,1473,46.2,167,0,0,0,0,0,0,7126.451607256159,11.400000000000034,0
8836,H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0,7417.71913414598,11.400000000000034,2
8837,L56016,L,297.4,308.9,1708,28.8,174,0,0,0,0,0,0,5151.206642238113,11.5,0
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,6208.834281044628,11.600000000000023,1
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,7561.185198659913,11.5,0
8840,M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,5619.680938741422,11.5,1
8841,M23700,M,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,5974.680908597069,11.399999999999977,1
8842,L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0,6197.922482561159,11.399999999999977,0
8843,L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,6812.145734240012,11.399999999999977,0
8844,H38257,H,297.3,308.8,1564,38.0,191,0,0,0,0,0,0,6223.704486271619,11.5,2
8845,H38258,H,297.4,308.9,1645,30.8,196,0,0,0,0,0,0,5305.731112892681,11.5,2
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,8342.687787166911,11.5,1
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,8658.22935329347,11.400000000000034,1
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,6573.3113887386035,11.399999999999977,0
8849,M23708,M,297.5,308.9,1436,44.8,2,0,0,0,0,0,0,6736.915062162047,11.399999999999977,1
8850,L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,5130.974785548994,11.399999999999977,0
8851,L56030,L,297.6,309.0,1491,43.2,7,0,0,0,0,0,0,6745.125090963429,11.399999999999977,0
8852,M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,5781.818535593192,11.199999999999989,1
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,6580.85121110722,11.199999999999989,0
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,6275.205661839468,11.199999999999989,0
8855,M23714,M,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,6272.650499814548,11.300000000000011,1
8856,L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,4890.642947549375,11.199999999999989,0
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,8851.950428289329,11.199999999999989,1
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,4797.693692905164,11.199999999999989,0
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,5283.216365541955,11.099999999999966,0
8860,L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,6774.404734494887,11.200000000000045,0
8861,M23720,M,297.9,309.1,1488,37.3,30,0,0,0,0,0,0,5812.197736553403,11.200000000000045,1
8862,L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,5883.082538793902,11.200000000000045,0
8863,M23722,M,298.0,309.2,1558,41.7,35,0,0,0,0,0,0,6803.4958824671285,11.199999999999989,1
8864,L56043,L,298.0,309.2,1731,28.7,38,0,0,0,0,0,0,5202.446018418162,11.199999999999989,0
8865,M23724,M,298.0,309.1,1574,34.8,40,0,0,0,0,0,0,5736.0455306303875,11.100000000000023,1
8866,L56045,L,297.9,309.0,1290,49.8,43,0,0,0,0,0,0,6727.406508397183,11.100000000000023,0
8867,H38280,H,297.9,308.9,1416,39.6,45,0,0,0,0,0,0,5872.013660677755,11.0,2
8868,L56047,L,297.9,308.9,1566,41.9,50,0,0,0,0,0,0,6871.228620078523,11.0,0
8869,L56048,L,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,7089.9463006214455,11.100000000000023,0
8870,L56049,L,297.9,309.0,1528,37.5,54,0,0,0,0,0,0,6000.441968356505,11.100000000000023,0
8871,M23730,M,297.9,309.1,1338,49.6,56,0,0,0,0,0,0,6949.705604565197,11.200000000000045,1
8872,M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0,6395.612436276054,11.200000000000045,1
8873,M23732,M,297.9,309.1,1614,38.1,62,0,0,0,0,0,0,6439.5737894752865,11.200000000000045,1
8874,H38287,H,298.0,309.1,1557,36.4,65,0,0,0,0,0,0,5934.971177455693,11.100000000000023,2
8875,L56054,L,298.1,309.3,1443,45.3,70,0,0,0,0,0,0,6845.3104806864085,11.199999999999989,0
8876,H38289,H,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,7113.822404788728,11.199999999999989,2
8877,M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,4623.419076435027,11.199999999999989,1
8878,M23737,M,298.1,309.2,1460,45.8,80,0,0,0,0,0,0,7002.40058534141,11.099999999999966,1
8879,L56058,L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,5076.164465719364,11.099999999999966,0
8880,L56059,L,298.0,309.2,1527,39.5,85,0,0,0,0,0,0,6316.329109674958,11.199999999999989,0
8881,L56060,L,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,6076.7198379856645,11.199999999999989,0
8882,H38295,H,298.0,309.2,1520,37.9,89,0,0,0,0,0,0,6032.695652933359,11.199999999999989,2
8883,L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,7171.899980978091,11.199999999999989,0
8884,M23743,M,297.9,309.2,1529,38.1,96,0,0,0,0,0,0,6100.438862520269,11.300000000000011,1
8885,L56064,L,298.0,309.2,1527,32.4,99,0,0,0,0,0,0,5180.988940594142,11.199999999999989,0
8886,M23745,M,298.0,309.2,1438,42.9,101,0,0,0,0,0,0,6460.1826372828355,11.199999999999989,1
8887,L56066,L,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,6083.809365407267,11.100000000000023,0
8888,L56067,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0,6024.318072523787,11.099999999999966,0
8889,M23748,M,297.7,308.9,1530,39.1,108,0,0,0,0,0,0,6264.649910523407,11.199999999999989,1
8890,M23749,M,297.7,308.8,2089,19.1,111,0,0,0,0,0,0,4178.307757298913,11.100000000000023,1
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,5787.567650149261,11.100000000000023,0
8892,M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,4981.75960647899,11.199999999999989,1
8893,L56072,L,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,6641.85046846442,11.199999999999989,0
8894,L56073,L,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,6676.04146851099,11.199999999999989,0
8895,M23754,M,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,6152.076173769772,11.199999999999989,1
8896,H38309,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,6135.122045415899,11.200000000000045,2
8897,L56076,L,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,5471.837588463486,11.300000000000011,0
8898,M23757,M,297.3,308.7,1577,35.6,133,0,0,0,0,0,0,5879.092716123842,11.399999999999977,1
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,6208.666729436436,11.200000000000045,0
8900,M23759,M,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,4960.260640752925,11.199999999999989,1
8901,M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,4876.757108020508,11.300000000000011,1
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,7586.380771741705,11.300000000000011,0
8903,H38316,H,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,7379.454535625256,11.300000000000011,2
8904,M23763,M,297.4,308.7,1382,49.9,151,0,0,0,0,0,0,7221.662808610953,11.300000000000011,1
8905,L56084,L,297.4,308.7,1584,38.2,154,0,0,0,0,0,0,6336.46671858447,11.300000000000011,0
8906,L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,8006.034718408229,11.300000000000011,0
8907,L56086,L,297.3,308.7,1592,34.4,158,0,0,0,0,0,0,5734.956445177144,11.399999999999977,0
8908,M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,6425.059631415702,11.400000000000034,1
8909,L56088,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,7042.131260433808,11.300000000000011,0
8910,L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,6468.706825349576,11.299999999999955,0
8911,L56090,L,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,6005.677956112488,11.299999999999955,0
8912,L56091,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,4418.9013946863315,11.199999999999989,0
8913,L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,6617.262269962326,11.300000000000011,0
8914,M23773,M,297.2,308.5,1487,46.9,173,0,0,0,0,0,0,7303.187137971608,11.300000000000011,1
8915,M23774,M,297.3,308.5,1524,49.3,176,0,0,0,0,0,0,7867.930305356421,11.199999999999989,1
8916,L56095,L,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,7948.470269018951,11.199999999999989,0
8917,L56096,L,297.1,308.2,2267,15.7,181,0,0,0,0,0,0,3727.175052243418,11.099999999999966,0
8918,M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,6068.415561404676,11.099999999999966,1
8919,L56098,L,297.1,308.2,1402,51.2,186,0,0,0,0,0,0,7517.035349901466,11.099999999999966,0
8920,L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,4964.135271692352,11.100000000000023,0
8921,L56100,L,297.1,308.3,1496,45.8,190,0,0,0,0,0,0,7175.0625175827045,11.199999999999989,0
8922,L56101,L,297.1,308.1,1633,33.3,192,0,0,0,0,0,0,5694.545091676467,11.0,0
8923,L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,6241.025133768412,11.099999999999966,0
8924,M23783,M,297.0,308.1,1363,45.3,196,0,0,0,0,0,0,6465.80608813276,11.100000000000023,1
8925,H38338,H,297.1,308.2,1527,42.2,199,0,0,0,0,0,0,6748.078188057803,11.099999999999966,2
8926,M23785,M,297.2,308.2,1405,42.5,204,0,0,0,0,0,0,6253.078377582685,11.0,1
8927,M23786,M,297.3,308.3,1459,59.6,207,1,0,0,1,1,0,9106.052914087184,11.0,1
8928,M23787,M,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,4683.5910477267835,11.0,1
8929,L56108,L,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,6653.526721160263,11.0,0
8930,M23789,M,297.4,308.4,1620,35.8,215,0,0,0,0,0,0,6073.326917919787,11.0,1
8931,L56110,L,297.4,308.4,1571,39.4,0,0,0,0,0,0,0,6481.880570543628,11.0,0
8932,L56111,L,297.4,308.4,1434,39.9,2,0,0,0,0,0,0,5991.708340779525,11.0,0
8933,L56112,L,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,6729.961670422103,11.0,0
8934,M23793,M,297.3,308.3,1544,41.7,6,0,0,0,0,0,0,6742.360489428271,11.0,1
8935,L56114,L,297.3,308.2,1601,35.7,9,0,0,0,0,0,0,5985.330907692738,10.899999999999977,0
8936,L56115,L,297.4,308.3,1801,26.9,11,0,0,0,0,0,0,5073.347504306645,10.900000000000034,0
8937,L56116,L,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,6443.406532512667,10.900000000000034,0
8938,M23797,M,297.4,308.4,1340,52.6,15,0,0,0,0,0,0,7381.067219854099,11.0,1
8939,M23798,M,297.4,308.4,1517,41.0,18,0,0,0,0,0,0,6513.254609177479,11.0,1
8940,M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,6727.532172103326,11.099999999999966,1
8941,H38354,H,297.3,308.3,1935,19.3,24,0,0,0,0,0,0,3910.8116148212544,11.0,2
8942,M23801,M,297.3,308.3,1595,32.2,29,0,0,0,0,0,0,5378.301903190607,11.0,1
8943,L56122,L,297.3,308.3,2188,17.0,32,0,0,0,0,0,0,3895.156011430865,11.0,0
8944,M23803,M,297.3,308.4,1449,44.4,34,0,0,0,0,0,0,6737.208277476383,11.099999999999966,1
8945,L56124,L,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,5884.433423634947,11.0,0
8946,L56125,L,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,5801.285938069936,10.800000000000011,0
8947,M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,4736.160364796852,10.899999999999977,1
8948,M23807,M,297.3,308.2,1452,38.2,44,0,0,0,0,0,0,5808.427825369098,10.899999999999977,1
8949,M23808,M,297.4,308.3,1483,41.9,47,0,0,0,0,0,0,6507.0447276988825,10.900000000000034,1
8950,L56129,L,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,8107.9479840906815,10.900000000000034,0
8951,L56130,L,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,7429.866625739861,10.800000000000011,0
8952,L56131,L,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,5243.234363037269,10.800000000000011,0
8953,M23812,M,297.2,308.0,1478,42.5,56,0,0,0,0,0,0,6577.971417841429,10.800000000000011,1
8954,L56133,L,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,5722.725177779168,10.699999999999989,0
8955,L56134,L,297.3,308.0,1447,49.0,61,0,0,0,0,0,0,7424.944797249236,10.699999999999989,0
8956,M23815,M,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,7818.429277111359,10.600000000000023,1
8957,L56136,L,297.4,308.1,1348,57.4,66,0,0,0,0,0,0,8102.711996334698,10.700000000000045,0
8958,L56137,L,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,7580.411745699883,10.700000000000045,0
8959,M23818,M,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,5029.878333956473,10.700000000000045,1
8960,L56139,L,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,6914.645430551134,10.699999999999989,0
8961,L56140,L,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,4648.080578765706,10.599999999999966,0
8962,M23821,M,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,6611.481739479719,10.699999999999989,1
8963,L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,5148.609592311144,10.599999999999966,0
8964,M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,5370.531697360727,10.699999999999989,1
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,6845.991159094686,10.699999999999989,1
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,7002.735688557794,10.799999999999955,0
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,5191.042037085631,10.699999999999989,0
8968,L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,6498.321572097415,10.699999999999989,0
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,7704.483711565657,10.699999999999989,0
8970,L56149,L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,7309.438907352252,10.800000000000011,0
8971,L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,6168.517175323559,10.600000000000023,0
8972,L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,5660.081820266587,10.700000000000045,0
8973,M23832,M,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,7603.125460585336,10.599999999999966,1
8974,L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,7834.786502861049,10.599999999999966,0
8975,L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,6544.7333675664495,10.699999999999989,0
8976,H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,5948.731353278417,10.699999999999989,2
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,5561.77091416025,10.699999999999989,0
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,5083.850895745147,10.600000000000023,1
8979,L56158,L,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,6762.27818685203,10.700000000000045,0
8980,M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,7127.771076170667,10.600000000000023,1
8981,L56160,L,297.0,307.6,1513,42.4,124,0,0,0,0,0,0,6717.897954632318,10.600000000000023,0
8982,L56161,L,297.0,307.7,1502,39.4,126,0,0,0,0,0,0,6197.189444275321,10.699999999999989,0
8983,L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,8276.159326739391,10.699999999999989,0
8984,M23843,M,297.0,307.7,1261,51.1,130,0,0,0,0,0,0,6747.8373326210285,10.699999999999989,1
8985,L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,8893.052932173794,10.699999999999989,0
8986,L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,7016.558696233588,10.699999999999989,0
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,6633.755631393671,10.699999999999989,1
8988,L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0,5923.368228588434,10.699999999999989,0
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,4701.393406097125,10.699999999999989,0
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,7414.766037051606,10.699999999999989,0
8991,L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,6003.709224716238,10.699999999999989,0
8992,M23851,M,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,4919.859759227759,10.699999999999989,1
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,5648.583591154448,10.699999999999989,2
8994,M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,6408.849013323178,10.699999999999989,1
8995,M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,4209.105837279605,10.799999999999955,1
8996,L56175,L,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,6745.397362326741,10.800000000000011,0
8997,L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,5983.058489006642,10.699999999999989,0
8998,M23857,M,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,6554.4199449150165,10.799999999999955,1
8999,L56178,L,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,6575.10209655115,10.899999999999977,0
9000,L56179,L,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,6155.929860758175,10.799999999999955,0
9001,L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,7207.578001547359,10.899999999999977,0
9002,L56181,L,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,6267.477343911637,10.800000000000011,0
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,5660.961466209591,10.699999999999989,0
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,6900.215048295645,10.799999999999955,0
9005,M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,5524.323129729459,10.699999999999989,1
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,8134.599161768635,10.699999999999989,0
9007,L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,6202.613927590519,10.599999999999966,0
9008,L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,6691.026865468613,10.600000000000023,0
9009,M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,6393.769368585947,10.600000000000023,1
9010,L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,5688.125770687631,10.599999999999966,0
9011,L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,6036.04668509719,10.699999999999989,0
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,5751.941989457552,10.699999999999989,1
9013,L56192,L,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,4642.226744454518,10.800000000000011,0
9014,H38427,H,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,6461.732489658607,10.800000000000011,2
9015,M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,8601.890125039092,10.900000000000034,1
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,7447.742287938787,10.900000000000034,0
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,7704.148608349275,10.899999999999977,0
9018,M23877,M,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,7454.789927458341,10.800000000000011,1
